drugbank_id	drugbank_name	pubchem_id	stitch_id_flat	umls_cui_from_label	method	concept_name	meddra_type	umls_cui_from_meddra	meddra_name
DB00175	Pravastatin	4889	CID100004889	C0242339	text_mention	Dyslipidemias	PT	C0242339	Dyslipidaemia
DB00175	Pravastatin	4889	CID100004889	C0242656	text_mention	Disease Progression	PT	C0242656	Disease progression
DB00175	Pravastatin	4889	CID100004889	C0342881	NLP_indication	Homozygous familial hypercholesterolaemia	PT	C0745103	Type IIa hyperlipidaemia
DB00175	Pravastatin	4889	CID100004889	C0342882	NLP_indication	Heterozygous familial hypercholesterolemia	PT	C0745103	Type IIa hyperlipidaemia
DB00175	Pravastatin	4889	CID100004889	C0428467	text_mention	Serum cholesterol normal	PT	C0853298	Blood cholesterol normal
DB00175	Pravastatin	4889	CID100004889	C0549399	text_mention	Low density lipoprotein increased	PT	C0549399	Low density lipoprotein increased
DB00175	Pravastatin	4889	CID100004889	C0549399	text_mention	Low density lipoprotein increased	PT	C0151691	High density lipoprotein decreased
DB00175	Pravastatin	4889	CID100004889	C0595929	text_mention	Cholesterol serum elevated	PT	C0595930	Blood cholesterol increased
DB00175	Pravastatin	4889	CID100004889	C0598784	text_mention	Dyslipoproteinemias	PT	C0242339	Dyslipidaemia
DB00176	Fluvoxamine	3404	CID100003404	C0003467	text_mention	Anxiety	PT	C0003467	Anxiety
DB00176	Fluvoxamine	3404	CID100003404	C0011570	NLP_precondition	Mental Depression	PT	C0011570	Depression
DB00176	Fluvoxamine	3404	CID100003404	C0011581	NLP_indication	Depressive disorder	PT	C0011570	Depression
DB00176	Fluvoxamine	3404	CID100003404	C0011581	NLP_indication	Depressive disorder	PT	C0013415	Dysthymic disorder
DB00176	Fluvoxamine	3404	CID100003404	C0023895	NLP_precondition	Liver diseases	PT	C0151763	Hepatocellular injury
DB00176	Fluvoxamine	3404	CID100003404	C0023895	NLP_precondition	Liver diseases	PT	C0023895	Liver disorder
DB00176	Fluvoxamine	3404	CID100003404	C0023895	NLP_precondition	Liver diseases	PT	C0239571	Foetor hepaticus
DB00176	Fluvoxamine	3404	CID100003404	C0028768	NLP_indication	Obsessive-Compulsive Disorder	PT	C0028768	Obsessive-compulsive disorder
DB00176	Fluvoxamine	3404	CID100003404	C0031572	NLP_indication	Phobia, Social	PT	C0031572	Social phobia
DB00176	Fluvoxamine	3404	CID100003404	C0036572	NLP_precondition	Seizures	PT	C0036572	Convulsion
DB00176	Fluvoxamine	3404	CID100003404	C0086769	text_mention	Panic Attacks	PT	C0086769	Panic attack
DB00176	Fluvoxamine	3404	CID100003404	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
DB00176	Fluvoxamine	3404	CID100003404	C0233697	NLP_indication	Obsessions	PT	C0233697	Obsessive rumination
DB00176	Fluvoxamine	3404	CID100003404	C0233697	NLP_indication	Obsessions	PT	C0679048	Obsessive thoughts
DB00176	Fluvoxamine	3404	CID100003404	C0349231	text_mention	Phobic anxiety disorder	PT	C0003467	Anxiety
DB00176	Fluvoxamine	3404	CID100003404	C0349231	text_mention	Phobic anxiety disorder	PT	C0349231	Phobia
DB00176	Fluvoxamine	3404	CID100003404	C0458631	text_mention	Performance anxiety	PT	C0458631	Performance fear
DB00176	Fluvoxamine	3404	CID100003404	C0600104	NLP_indication	Obsessive compulsive behavior	PT	C0600104	Compulsions
DB00176	Fluvoxamine	3404	CID100003404	C1269683	NLP_indication	Major Depressive Disorder	PT	C1269683	Major depression
DB00176	Fluvoxamine	3404	CID100003404	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB00176	Fluvoxamine	3404	CID100003404	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB00177	Valsartan	5650	CID100005650	C0002962	text_mention	Angina Pectoris	PT	C0002962	Angina pectoris
DB00177	Valsartan	5650	CID100005650	C0011849	text_mention	Diabetes Mellitus	PT	C0011849	Diabetes mellitus
DB00177	Valsartan	5650	CID100005650	C0011881	text_mention	Diabetic Nephropathy	PT	C0011881	Diabetic nephropathy
DB00177	Valsartan	5650	CID100005650	C0018801	NLP_indication	Heart failure	PT	C0018801	Cardiac failure
DB00177	Valsartan	5650	CID100005650	C0020473	text_mention	Hyperlipidemia	PT	C0020473	Hyperlipidaemia
DB00177	Valsartan	5650	CID100005650	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00177	Valsartan	5650	CID100005650	C0020649	NLP_indication	Hypotension	PT	C0020649	Hypotension
DB00177	Valsartan	5650	CID100005650	C0022658	NLP_precondition	Kidney Diseases	PT	C0022658	Nephropathy
DB00177	Valsartan	5650	CID100005650	C0023212	NLP_indication	Left-Sided Heart Failure	PT	C0023212	Left ventricular failure
DB00177	Valsartan	5650	CID100005650	C0023212	NLP_indication	Left-Sided Heart Failure	PT	C0034063	Pulmonary oedema
DB00177	Valsartan	5650	CID100005650	C0027051	NLP_indication	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB00177	Valsartan	5650	CID100005650	C0027051	NLP_indication	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB00177	Valsartan	5650	CID100005650	C0085580	NLP_indication	Essential Hypertension	PT	C0085580	Essential hypertension
DB00177	Valsartan	5650	CID100005650	C0155626	NLP_indication	Acute myocardial infarction	PT	C0155626	Acute myocardial infarction
DB00177	Valsartan	5650	CID100005650	C0242698	NLP_indication	Ventricular Dysfunction, Left	PT	C0242698	Left ventricular dysfunction
DB00177	Valsartan	5650	CID100005650	C0264716	NLP_indication	Cardiac failure chronic	PT	C0264716	Cardiac failure chronic
DB00177	Valsartan	5650	CID100005650	C0857121	NLP_precondition	Hypertensive (finding)	PT	C0020538	Hypertension
DB00177	Valsartan	5650	CID100005650	C1277187	text_mention	Left ventricular systolic dysfunction	PT	C0242698	Left ventricular dysfunction
DB00178	Ramipril	5038	CID100005038	C0002994	text_mention	Angioedema	PT	C0002994	Angioedema
DB00178	Ramipril	5038	CID100005038	C0018801	text_mention	Heart failure	PT	C0018801	Cardiac failure
DB00178	Ramipril	5038	CID100005038	C0018802	text_mention	Congestive heart failure	PT	C0018802	Cardiac failure congestive
DB00178	Ramipril	5038	CID100005038	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00178	Ramipril	5038	CID100005038	C0020545	text_mention	Hypertension, Renovascular	PT	C0020545	Renovascular hypertension
DB00178	Ramipril	5038	CID100005038	C0020649	NLP_indication	Hypotension	PT	C0020649	Hypotension
DB00178	Ramipril	5038	CID100005038	C0022658	NLP_precondition	Kidney Diseases	PT	C0022658	Nephropathy
DB00178	Ramipril	5038	CID100005038	C0027051	NLP_indication	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB00178	Ramipril	5038	CID100005038	C0027051	NLP_indication	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB00178	Ramipril	5038	CID100005038	C0033687	NLP_indication	Proteinuria	PT	C0948586	Protein urine present
DB00178	Ramipril	5038	CID100005038	C0033687	NLP_indication	Proteinuria	PT	C0033687	Proteinuria
DB00178	Ramipril	5038	CID100005038	C0035067	NLP_precondition	Renal Artery Stenosis	PT	C0035067	Renal artery stenosis
DB00178	Ramipril	5038	CID100005038	C0038454	NLP_indication	Cerebrovascular accident	PT	C0038454	Cerebrovascular accident
DB00178	Ramipril	5038	CID100005038	C0042373	text_mention	Vascular Diseases	PT	C0042373	Angiopathy
DB00178	Ramipril	5038	CID100005038	C0085580	NLP_indication	Essential Hypertension	PT	C0085580	Essential hypertension
DB00178	Ramipril	5038	CID100005038	C0155626	NLP_indication	Acute myocardial infarction	PT	C0155626	Acute myocardial infarction
DB00178	Ramipril	5038	CID100005038	C0242698	NLP_indication	Ventricular Dysfunction, Left	PT	C0242698	Left ventricular dysfunction
DB00178	Ramipril	5038	CID100005038	C0730345	text_mention	Microalbuminuria	PT	C0730345	Microalbuminuria
DB00178	Ramipril	5038	CID100005038	C0748318	NLP_indication	Progressive renal failure	PT	C0035078	Renal failure
DB00178	Ramipril	5038	CID100005038	C0856742	text_mention	Post MI	PT	C0027051	Myocardial infarction
DB00178	Ramipril	5038	CID100005038	C0857121	NLP_precondition	Hypertensive (finding)	PT	C0020538	Hypertension
DB00178	Ramipril	5038	CID100005038	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB00178	Ramipril	5038	CID100005038	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB00180	Flunisolide	3379	CID100003379	C0004096	NLP_indication	Asthma	PT	C0004096	Asthma
DB00180	Flunisolide	3379	CID100003379	C0016397	text_mention	Focal Infection	PT	C0016397	Localised infection
DB00180	Flunisolide	3379	CID100003379	C0018621	text_mention	Hay fever	PT	C0018621	Seasonal allergy
DB00180	Flunisolide	3379	CID100003379	C0018621	text_mention	Hay fever	PT	C1322281	Rhinitis seasonal
DB00180	Flunisolide	3379	CID100003379	C0848309	text_mention	Rhinitis perennial	PT	C0848309	Rhinitis perennial
DB00181	Baclofen	2284	CID100002284	C0006111	NLP_precondition	Brain Diseases	PT	C0027765	Nervous system disorder
DB00181	Baclofen	2284	CID100002284	C0007789	NLP_precondition	Cerebral Palsy	PT	C0007789	Cerebral palsy
DB00181	Baclofen	2284	CID100002284	C0007820	NLP_precondition	Cerebrovascular Disorders	PT	C0007820	Cerebrovascular disorder
DB00181	Baclofen	2284	CID100002284	C0009024	NLP_indication	Clonus	PT	C0009024	Clonus
DB00181	Baclofen	2284	CID100002284	C0014544	NLP_precondition	Epilepsy	PT	C0014544	Epilepsy
DB00181	Baclofen	2284	CID100002284	C0018674	NLP_precondition	Craniocerebral Trauma	PT	C0018674	Head injury
DB00181	Baclofen	2284	CID100002284	C0026769	NLP_indication	Multiple Sclerosis	PT	C0026769	Multiple sclerosis
DB00181	Baclofen	2284	CID100002284	C0026826	text_mention	Muscle Hypertonia	PT	C0026826	Hypertonia
DB00181	Baclofen	2284	CID100002284	C0026837	NLP_indication	Muscle Rigidity	PT	C0026837	Muscle rigidity
DB00181	Baclofen	2284	CID100002284	C0026838	NLP_indication	Muscle Spasticity	PT	C0026838	Muscle spasticity
DB00181	Baclofen	2284	CID100002284	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB00181	Baclofen	2284	CID100002284	C0037763	NLP_indication	Spasm	PT	C0037763	Muscle spasms
DB00181	Baclofen	2284	CID100002284	C0037928	NLP_indication	Spinal Cord Diseases	PT	C0037928	Spinal cord disorder
DB00181	Baclofen	2284	CID100002284	C0037929	text_mention	Spinal Cord Injuries	PT	C0037929	Spinal cord injury
DB00181	Baclofen	2284	CID100002284	C0232841	text_mention	Bladder dysfunction	PT	C0232841	Bladder dysfunction
DB00181	Baclofen	2284	CID100002284	C0235063	NLP_precondition	Respiratory Depression	PT	C0855775	Pulmonary function test decreased
DB00181	Baclofen	2284	CID100002284	C0235063	NLP_precondition	Respiratory Depression	PT	C0235063	Respiratory depression
DB00181	Baclofen	2284	CID100002284	C0270611	text_mention	Brain Injuries	PT	C0270611	Brain injury
DB00181	Baclofen	2284	CID100002284	C0876926	text_mention	Traumatic Brain Injury	PT	C0018674	Head injury
DB00182	Amphetamine	3007	CID100003007	C0004936	text_mention	Mental disorders	PT	C0004936	Mental disorder
DB00182	Amphetamine	3007	CID100003007	C0027404	text_mention	Narcolepsy	PT	C0027404	Narcolepsy
DB00182	Amphetamine	3007	CID100003007	C0033975	text_mention	Psychotic Disorders	PT	C0033975	Psychotic disorder
DB00182	Amphetamine	3007	CID100003007	C0041671	text_mention	Attention Deficit Disorder	PT	C1263846	Attention deficit/hyperactivity disorder
DB00182	Amphetamine	3007	CID100003007	C0085633	text_mention	Mood swings	PT	C0085633	Mood swings
DB00182	Amphetamine	3007	CID100003007	C0085633	text_mention	Mood swings	PT	C0233472	Affect lability
DB00182	Amphetamine	3007	CID100003007	C0151611	text_mention	Electroencephalogram abnormal	PT	C0151611	Electroencephalogram abnormal
DB00182	Amphetamine	3007	CID100003007	C0233415	text_mention	Distractibility	PT	C0233415	Distractibility
DB00182	Amphetamine	3007	CID100003007	C0424295	text_mention	Hyperactive behavior	PT	C0085631	Agitation
DB00182	Amphetamine	3007	CID100003007	C0424295	text_mention	Hyperactive behavior	PT	C0424295	Hyperkinesia
DB00182	Amphetamine	3007	CID100003007	C0542476	text_mention	Forgetfulness	PT	C0233794	Memory impairment
DB00182	Amphetamine	3007	CID100003007	C0751265	text_mention	Learning Disabilities	PT	C0751265	Learning disability
DB00182	Amphetamine	3007	CID100003007	C1263846	NLP_indication	Attention deficit hyperactivity disorder	PT	C1263846	Attention deficit/hyperactivity disorder
DB00182	Amphetamine	3007	CID100003007	C1971624	NLP_precondition	Loss of appetite (finding)	PT	C0232462	Decreased appetite
DB00184	Nicotine	942	CID100000942	C0002962	text_mention	Angina Pectoris	PT	C0002962	Angina pectoris
DB00184	Nicotine	942	CID100000942	C0002963	text_mention	Angina Pectoris, Variant	PT	C0002963	Prinzmetal angina
DB00184	Nicotine	942	CID100000942	C0003811	text_mention	Cardiac Arrhythmia	PT	C0003811	Arrhythmia
DB00184	Nicotine	942	CID100000942	C0010068	text_mention	Coronary heart disease	PT	C1956346	Coronary artery disease
DB00184	Nicotine	942	CID100000942	C0013595	text_mention	Eczema	PT	C0013595	Eczema
DB00184	Nicotine	942	CID100000942	C0014130	text_mention	Endocrine System Diseases	PT	C0014130	Endocrine disorder
DB00184	Nicotine	942	CID100000942	C0020517	text_mention	Hypersensitivity	PT	C0020517	Hypersensitivity
DB00184	Nicotine	942	CID100000942	C0020540	text_mention	Malignant Hypertension	PT	C0020540	Malignant hypertension
DB00184	Nicotine	942	CID100000942	C0027051	text_mention	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB00184	Nicotine	942	CID100000942	C0027051	text_mention	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB00184	Nicotine	942	CID100000942	C0028043	text_mention	Nicotine Dependence	PT	C0028043	Nicotine dependence
DB00184	Nicotine	942	CID100000942	C0030252	text_mention	Palpitations	PT	C0030252	Palpitations
DB00184	Nicotine	942	CID100000942	C0030920	NLP_indication	Peptic Ulcer	PT	C0030920	Peptic ulcer
DB00184	Nicotine	942	CID100000942	C0032961	text_mention	Pregnancy	PT	C0032961	Pregnancy
DB00184	Nicotine	942	CID100000942	C0037274	text_mention	Dermatologic disorders	PT	C0037274	Skin disorder
DB00184	Nicotine	942	CID100000942	C0037317	text_mention	Sleep disturbances	PT	C0851578	Sleep disorder
DB00184	Nicotine	942	CID100000942	C0040021	text_mention	Thromboangiitis Obliterans	PT	C0017086	Gangrene
DB00184	Nicotine	942	CID100000942	C0040021	text_mention	Thromboangiitis Obliterans	PT	C0040021	Thromboangiitis obliterans
DB00184	Nicotine	942	CID100000942	C0042109	text_mention	Urticaria	PT	C0042109	Urticaria
DB00184	Nicotine	942	CID100000942	C0042401	text_mention	Vasodilation	PT	C1142412	Vasodilation procedure
DB00184	Nicotine	942	CID100000942	C0085096	text_mention	Peripheral Vascular Diseases	PT	C0085096	Peripheral vascular disorder
DB00184	Nicotine	942	CID100000942	C0087169	NLP_indication	Withdrawal Symptoms	PT	C0152128	Drug withdrawal syndrome
DB00184	Nicotine	942	CID100000942	C0337672	text_mention	Non-smoker	PT	C1971295	Non-tobacco user
DB00184	Nicotine	942	CID100000942	C0497365	text_mention	Rash generalised	PT	C0497365	Rash generalised
DB00184	Nicotine	942	CID100000942	C0853813	text_mention	Local reaction	PT	C0853813	Local reaction
DB00184	Nicotine	942	CID100000942	C0948807	text_mention	Hepatic impairment	PT	C0023895	Liver disorder
DB00184	Nicotine	942	CID100000942	C1306571	text_mention	Hepatic Insufficiency	PT	C0085605	Hepatic failure
DB00184	Nicotine	942	CID100000942	C1325847	text_mention	Sensitisation	PT	C1325847	Sensitisation
DB00184	Nicotine	942	CID100000942	C1565489	text_mention	Renal Insufficiency	PT	C1565489	Renal impairment
DB00184	Nicotine	942	CID100000942	C1565489	text_mention	Renal Insufficiency	PT	C0035078	Renal failure
DB00185	Cevimeline	2684	CID100002684	C0043352	NLP_indication	Xerostomia	PT	C0043352	Dry mouth
DB00185	Cevimeline	2684	CID100002684	C1527336	NLP_indication	Sjogren's Syndrome	PT	C1527336	Sjogren's syndrome
DB00186	Lorazepam	3958	CID100003958	C0003467	NLP_indication	Anxiety	PT	C0003467	Anxiety
DB00186	Lorazepam	3958	CID100003958	C0003469	NLP_indication	Anxiety Disorders	PT	C0003469	Anxiety disorder
DB00186	Lorazepam	3958	CID100003958	C0013144	text_mention	Drowsiness	PT	C2830004	Somnolence
DB00186	Lorazepam	3958	CID100003958	C0038220	NLP_indication	Status Epilepticus	PT	C0038220	Status epilepticus
DB00186	Lorazepam	3958	CID100003958	C0086132	NLP_indication	Depressive Symptoms	PT	C0086132	Depressive symptom
DB00186	Lorazepam	3958	CID100003958	C0233494	text_mention	Tension	PT	C0233494	Tension
DB00186	Lorazepam	3958	CID100003958	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
DB00186	Lorazepam	3958	CID100003958	C1279420	NLP_indication	Anxiety neurosis (finding)	PT	C0003469	Anxiety disorder
DB00187	Esmolol	59768	CID100059768	C0004238	NLP_indication	Atrial Fibrillation	PT	C0004238	Atrial fibrillation
DB00187	Esmolol	59768	CID100059768	C0004239	NLP_indication	Atrial Flutter	PT	C0004239	Atrial flutter
DB00187	Esmolol	59768	CID100059768	C0020538	NLP_indication	Hypertensive disease	PT	C0020538	Hypertension
DB00187	Esmolol	59768	CID100059768	C0039231	NLP_indication	Tachycardia	PT	C0039231	Tachycardia
DB00187	Esmolol	59768	CID100059768	C0039239	NLP_indication	Sinus Tachycardia	PT	C0039239	Sinus tachycardia
DB00187	Esmolol	59768	CID100059768	C0039240	NLP_precondition	Supraventricular tachycardia	PT	C0039240	Supraventricular tachycardia
DB00187	Esmolol	59768	CID100059768	C1956346	NLP_precondition	Coronary Artery Disease	PT	C1956346	Coronary artery disease
DB00188	Bortezomib	93860	CID100093860	C0011991	NLP_precondition	Diarrhea	PT	C0011991	Diarrhoea
DB00188	Bortezomib	93860	CID100093860	C0026764	NLP_indication	Multiple Myeloma	PT	C0026764	Plasma cell myeloma
DB00188	Bortezomib	93860	CID100093860	C0026764	NLP_indication	Multiple Myeloma	PT	C0032131	Plasmacytoma
DB00188	Bortezomib	93860	CID100093860	C0031117	NLP_precondition	Peripheral Neuropathy	PT	C0031117	Neuropathy peripheral
DB00188	Bortezomib	93860	CID100093860	C0038454	NLP_precondition	Cerebrovascular accident	PT	C0038454	Cerebrovascular accident
DB00188	Bortezomib	93860	CID100093860	C0242656	text_mention	Disease Progression	PT	C0242656	Disease progression
DB00188	Bortezomib	93860	CID100093860	C0243026	NLP_precondition	Sepsis	PT	C0243026	Sepsis
DB00188	Bortezomib	93860	CID100093860	C0334634	NLP_indication	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	PT	C0334634	Mantle cell lymphoma
DB00188	Bortezomib	93860	CID100093860	C0376545	NLP_precondition	Hematologic Neoplasms	PT	C0376545	Haematological malignancy
DB00190	Carbidopa	104778	CID100104778	C0030567	NLP_indication	Parkinson Disease	PT	C0242422	Parkinsonism
DB00190	Carbidopa	104778	CID100104778	C0030567	NLP_indication	Parkinson Disease	PT	C0030567	Parkinson's disease
DB00190	Carbidopa	104778	CID100104778	C0030568	text_mention	Parkinson Disease, Postencephalitic	PT	C0242422	Parkinsonism
DB00190	Carbidopa	104778	CID100104778	C0030569	NLP_indication	Secondary Parkinson Disease	PT	C0242422	Parkinsonism
DB00190	Carbidopa	104778	CID100104778	C0728899	text_mention	Intoxication	PT	C0032343	Poisoning
DB00190	Carbidopa	2563	CID100002563	C0027497	NLP_indication	Nausea	PT	C0027497	Nausea
DB00190	Carbidopa	2563	CID100002563	C0030567	NLP_indication	Parkinson Disease	PT	C0242422	Parkinsonism
DB00190	Carbidopa	2563	CID100002563	C0030567	NLP_indication	Parkinson Disease	PT	C0030567	Parkinson's disease
DB00190	Carbidopa	2563	CID100002563	C0030568	NLP_indication	Parkinson Disease, Postencephalitic	PT	C0242422	Parkinsonism
DB00190	Carbidopa	2563	CID100002563	C0030569	NLP_indication	Secondary Parkinson Disease	PT	C0242422	Parkinsonism
DB00190	Carbidopa	2563	CID100002563	C0042963	NLP_indication	Vomiting	PT	C0042963	Vomiting
DB00190	Carbidopa	2563	CID100002563	C0242422	NLP_indication	Parkinsonian Disorders	PT	C0242422	Parkinsonism
DB00190	Carbidopa	2563	CID100002563	C0728899	text_mention	Intoxication	PT	C0032343	Poisoning
DB00190	Carbidopa	9831783	CID109831783	C0030567	text_mention	Parkinson Disease	PT	C0242422	Parkinsonism
DB00190	Carbidopa	9831783	CID109831783	C0030567	text_mention	Parkinson Disease	PT	C0030567	Parkinson's disease
